N,P,K,temperature,humidity,ph,rainfall,label
116,74,49,28.64139825,84.29898584,6.18823658,104.6942528,banana
91,82,50,28.07254841,76.23975841,6.47587587,96.83535033,banana
89,75,49,29.26638499,81.95968181,6.33775319,107.7804489,banana
104,83,49,26.9867597,84.32178702,6.34354719,101.5728215,banana
94,75,50,28.10640142,82.11310745,5.94597875,99.9093113,banana
105,75,51,28.41084058,77.56644902,6.41115149,93.28953627,banana
116,76,51,28.7131729,83.7236754,5.91726392,115.327801,banana
102,79,50,29.26684409,80.25823124,6.38423477,95.2137763,banana
87,79,49,25.12123122,80.04446589,5.97314584,108.6022993,banana
108,91,50,25.2068692,83.61534338,5.91096276,99.27873271,banana
105,77,51,28.56059816,77.96399742,5.90117028,94.27787081,banana
85,78,51,28.08252169,77.1639546,5.81106468,106.98618,banana
94,90,51,27.88569096,76.20454227,5.64200411,99.06774108,banana
94,81,50,26.51954172,84.41479819,6.44874919,97.58313924,banana
109,74,51,26.15061186,79.13004135,5.57267003,117.6308403,banana
92,89,51,25.90821417,81.94820915,6.07659494,95.84648574,banana
96,90,49,27.36063535,81.92330542,5.93998162,97.48255979,banana
113,77,50,25.62273114,79.49812049,6.17446596,95.00826948,banana
108,74,49,27.44978693,81.80756102,5.5996914,102.6155141,banana
114,86,51,27.64390779,76.49112383,5.73797045,93.86152728,banana
99,76,50,26.9038055,82.70183175,6.37654029,99.75217102,banana
109,79,49,29.52690102,76.76161199,5.93082349,115.373573,banana
84,90,50,29.10341949,84.243773,6.08370771,93.80635505,banana
87,87,51,27.41519266,77.89898458,5.89402438,98.12105571,banana
92,83,51,25.30894429,75.15633619,6.3017914,93.65521007,banana
89,91,51,29.74640154,80.17984504,5.76539343,98.18278298,banana
94,74,49,26.38560932,76.17747613,6.17735111,108.6046783,banana
110,76,51,27.3499864,75.64173375,6.36149169,113.8621947,banana
102,78,49,25.84465068,79.52865109,6.19452613,92.99437592,banana
98,82,49,26.76435232,80.280447,6.20142639,92.48629147,banana
94,79,50,27.25405639,79.52239871,5.91569881,99.51307995,banana
110,79,50,29.28839557,78.57333284,6.34085349,115.1211144,banana
115,91,50,25.91532076,78.03938087,5.54886378,101.8727309,banana
93,80,51,27.66648927,82.93367564,6.29934734,93.22509933,banana
115,79,49,29.32912118,79.72394946,6.39825963,108.6724644,banana
90,90,49,28.43189059,78.38857752,6.30380477,91.33595331,banana
92,82,51,26.54746348,84.13826214,5.76866778,96.40223497,banana
112,78,51,25.63283849,82.79125721,5.92043288,99.52388098,banana
116,83,50,27.80916805,81.88747752,5.76339977,96.83721817,banana
87,84,51,26.34223921,84.89492248,6.44481012,98.02206965,banana
99,80,50,29.51122478,83.85823989,5.96715372,90.79627298,banana
98,88,51,26.5268738,82.20811205,6.04534998,116.5148083,banana
103,75,51,25.13958846,82.94386293,6.34837413,103.049112,banana
91,78,49,26.33934133,76.74512086,5.931812,97.66298707,banana
89,87,50,25.81907359,77.09809688,5.52941896,97.17244493,banana
93,81,51,26.38065692,80.95755333,5.7863793,104.85545,banana
107,75,50,29.50000116,78.89432778,6.46619451,100.5021688,banana
100,84,49,28.77488022,76.87991615,5.65231667,113.8703239,banana
116,75,50,27.64114677,78.07742998,6.36360913,109.1922646,banana
100,90,50,28.56688822,77.5807131,5.88237674,96.65672097,banana
112,89,51,29.55921796,80.37053353,6.33755181,119.0313906,banana
114,86,49,26.92252221,78.27401882,5.98141385,93.26896566,banana
89,87,50,25.46220271,83.9047121,6.33906147,92.76109009,banana
88,79,49,28.11618112,80.50284151,5.64442214,92.78166669,banana
90,81,49,26.33771495,77.44526738,5.59260337,115.2937021,banana
99,74,49,27.08883502,76.78208099,5.66582818,117.5717776,banana
99,88,50,25.81738013,77.66474827,6.22247262,103.2905795,banana
107,78,51,25.94196075,79.14844051,5.82304775,90.72343542,banana
114,75,50,27.55747029,76.57043011,6.0090092,103.3721193,banana
96,74,50,26.83219192,82.85383393,5.96100347,110.0661882,banana
108,77,49,25.77746125,78.23376239,6.18410536,103.1235492,banana
93,75,49,29.05786513,78.03738741,6.38914503,102.2704676,banana
113,75,49,25.55917845,76.53854144,6.17274621,111.8835559,banana
98,91,50,26.92535285,79.2484828,5.83742102,103.4566054,banana
111,76,50,25.60361992,83.42400959,6.46516304,108.2091686,banana
91,76,51,28.88107028,80.38370379,6.31850125,119.5085408,banana
103,74,51,29.28588752,77.61387455,5.69177522,95.66747862,banana
86,86,50,26.71353138,75.83297508,6.1450679,106.9920054,banana
99,84,50,28.01763811,77.22180729,5.91266417,100.4887479,banana
113,88,51,28.93291676,82.51487238,5.93813086,97.27110893,banana
116,87,51,27.59076121,82.64223988,5.54721925,118.3870036,banana
103,86,49,27.56253049,77.20729991,6.43978442,100.6053348,banana
95,90,51,27.09586087,77.1314828,6.30871335,93.16143787,banana
103,81,50,29.59408226,78.22166601,6.20998844,114.352661,banana
84,74,51,26.28685681,83.28652224,5.56871316,100.7743108,banana
89,79,49,29.90451269,81.99745505,5.58397265,110.0830572,banana
93,80,49,27.65378914,82.58283686,5.84330133,98.25539256,banana
101,91,51,28.58154773,84.46967051,6.34844389,95.015022,banana
88,90,51,29.74108145,82.05321665,6.0391329,106.9169653,banana
110,88,49,29.88689203,82.59875017,6.28317865,91.91142093,banana
100,83,50,28.98981485,84.43010366,5.96223714,111.8986649,banana
102,78,49,28.52251262,78.363175,6.2938051,100.0414718,banana
110,91,50,26.0985639,78.65532156,5.91571237,93.05100164,banana
106,85,49,28.28423987,83.53854417,6.03105964,112.6058214,banana
113,88,50,26.15631752,82.27973428,5.62363891,101.0426222,banana
96,81,50,26.23261062,84.41857822,6.12611919,102.4772621,banana
84,85,51,25.35519285,81.57235718,5.674376,111.2472447,banana
101,76,50,29.76773276,79.62550538,5.99021999,95.62423968,banana
104,89,50,27.0962698,79.55433088,5.6964949,105.9505435,banana
98,78,49,28.98583426,82.41123106,5.75186024,102.2935104,banana
106,89,50,25.97028549,79.99380654,5.68674913,107.8459148,banana
98,82,50,29.34810603,82.64042694,5.85525907,117.2892698,banana
111,80,51,28.15283106,83.4184405,5.73299416,108.498275,banana
111,80,50,29.56543117,78.42173748,5.82414311,108.9262692,banana
101,84,51,29.48268185,84.62548054,5.62376469,104.0076953,banana
93,78,51,28.33388602,81.4473678,5.70849221,103.642078,banana
85,74,51,28.75260478,79.99897143,5.94360744,99.53637809,banana
103,79,51,29.63116196,76.38736222,6.07173253,97.29873731,banana
99,90,49,29.56846539,84.56773461,6.05375934,97.67091212,banana
91,90,49,25.10802712,77.51459333,5.50850041,114.0810901,banana
101,76,51,25.48992623,80.93049686,5.84656285,107.5000843,banana
95,77,51,26.79644525,76.72902829,5.98049531,102.9949469,banana
84,78,49,27.57205008,78.69603366,5.75995222,96.29802159,banana
116,79,50,27.91486715,77.21004622,6.03547856,116.8190931,banana
114,90,51,25.87880469,75.496005,5.94099127,108.6122577,banana
115,85,49,26.11421258,83.11705188,5.5228401,92.57082533,banana
90,83,51,26.81693367,83.25395132,5.85846566,98.01387671,banana
89,75,50,28.50333463,76.45760575,6.20094045,103.2793383,banana
89,78,49,27.67133683,76.0018311,6.09921492,97.82584814,banana
96,84,49,26.18311014,83.68874489,6.38461593,108.6272547,banana
87,84,50,25.754875,83.223334,5.56602994,100.9677729,banana
97,80,50,28.63578284,83.7546494,5.87209915,113.4264349,banana
86,90,51,28.89313609,77.31803497,6.40782379,94.84819314,banana
98,91,49,28.11673852,77.48557957,5.62606523,109.491496,banana
95,81,49,25.9687561,75.10553784,5.71362833,94.92149229,banana
109,79,50,28.43657295,80.75221967,6.33915031,94.72908622,banana
105,80,50,27.83076728,77.90607633,6.32749365,116.4320221,banana
91,85,51,28.2225351,80.02308165,5.80310198,106.2406816,banana
106,91,50,29.64220235,84.07710699,5.6570855,108.1445044,banana
104,87,51,29.85069129,77.16300123,5.85986686,108.6261232,banana
103,78,51,28.15391444,84.81197944,6.10892974,91.38506127,banana
99,77,51,29.41853469,81.74579707,5.51460183,91.55468143,banana
108,81,51,29.7902328,82.05794951,5.72526579,104.2631013,banana
110,91,49,29.33002293,77.35855957,5.98555394,117.8569995,banana
111,82,50,26.14991209,78.77600678,5.71348933,111.6774586,banana
101,85,51,25.28166899,81.03303773,6.26143107,105.1542325,banana
111,86,50,26.55731067,78.095093,5.64352457,117.0993274,banana
86,79,51,26.69747305,77.71043333,6.20162414,115.9946788,banana
97,80,49,28.2047426,76.75577844,6.04678633,105.1820472,banana
89,83,49,29.874878,76.02766048,5.91367559,105.5285943,banana
96,89,49,26.22860843,76.39822352,5.57739643,92.22982776,banana
86,87,50,29.12296476,80.72674871,5.52903763,101.418763,banana
84,89,51,26.42826378,81.9225624,5.90022402,99.48172767,banana
92,83,49,29.52545411,79.67704559,6.46208828,95.25490668,banana
113,89,49,27.18456603,84.01240394,5.87240236,100.3341234,banana
92,79,49,26.10245708,76.29209363,6.01272732,111.1827259,banana
106,86,49,28.09978844,78.17029462,5.97920404,116.3034852,banana
98,85,51,26.6083934,75.42330435,5.86210981,98.47873912,banana
116,90,49,28.04825111,78.50701348,6.10637371,110.6410224,banana
102,77,50,27.22520297,76.1174832,5.91280382,101.5468997,banana
98,77,49,28.46626194,78.68133484,5.82580964,98.08303559,banana
112,86,51,25.28702178,77.08422884,6.24761667,119.2274062,banana
108,89,51,29.02207023,82.70408484,5.69257162,94.4295669,banana
114,85,49,26.77387342,79.10222109,5.85344848,99.37602397,banana
85,89,51,27.25897963,78.09919419,6.26844949,113.9258978,banana
86,86,51,27.77644222,78.77857213,6.03057342,102.715461,banana
116,91,49,26.73181998,75.481811,5.77325986,98.0046771,banana
111,74,50,28.73600993,81.78245667,5.62494193,99.25230401,banana
99,76,50,29.55910943,84.31894164,6.38574911,106.0998696,banana
116,90,49,25.71242891,78.42373743,5.91871777,111.305732,banana
98,83,51,25.63946382,76.86384065,5.77713855,96.62108636,banana
108,87,49,25.22703264,81.13007257,5.53704879,100.5770093,banana
94,81,50,27.42527593,80.79573524,6.32793665,97.83855545,banana
89,87,51,27.87937793,76.29607639,6.10508179,110.5504669,banana
92,85,51,27.02085699,78.12761296,5.5890283,114.4869801,banana
106,88,51,25.07623222,84.15303407,5.55714164,93.63569211,banana
104,83,49,25.12947785,82.94038089,6.30316344,100.1234053,banana
104,82,51,25.69803675,83.77823342,6.23634289,106.5126533,banana
100,81,50,26.06651719,84.80784422,5.97904644,92.99930315,banana
97,76,50,29.04826673,84.49161257,5.82627403,103.0909208,banana
94,79,51,26.00608318,84.53147935,5.93250894,118.379915,banana
101,77,51,28.27613816,80.29612951,6.19750393,93.3430462,banana
105,75,49,29.75817297,75.19312437,5.9860419,102.0567621,banana
96,78,51,27.8213515,75.90647199,5.97432521,113.4715776,banana
101,74,50,27.85813181,77.89047774,6.44927598,97.00731787,banana
87,75,51,28.58769183,76.84774268,6.40260132,110.4656052,banana
96,89,50,29.14181095,76.05610664,6.20247295,108.2513978,banana
99,81,49,26.81956316,80.77296599,6.00484571,113.6588814,banana
91,91,50,26.16778867,77.6810447,5.91939184,109.6420287,banana
114,80,49,29.85244082,84.27046836,5.78566182,110.913875,banana
87,81,51,26.26547913,76.95007768,5.61997497,101.2707583,banana
94,82,50,25.76122891,77.98186926,5.69376947,93.36312298,banana
113,90,51,27.12836246,83.33874009,6.1443259,115.0985643,banana
89,85,50,25.55360257,75.76775231,6.22523943,119.2678472,banana
85,86,50,29.05528362,76.12619437,6.15475506,103.0572715,banana
95,82,50,26.13103567,75.77827246,5.5358094,96.09093316,banana
111,81,50,25.70207439,83.42912845,5.63988202,106.9907131,banana
107,90,49,25.94279862,76.15622,5.70674433,105.7535699,banana
96,84,50,28.77373229,77.14058172,6.26008363,102.2442036,banana
95,77,51,25.29390781,78.85149769,6.39361851,111.0604222,banana
104,87,50,27.20688563,82.86253302,6.10203207,110.5249742,banana
87,91,50,25.32474752,77.90941831,5.7262306,93.66524812,banana
89,91,49,26.95868811,75.22297942,5.77955102,118.4196013,banana
111,89,51,26.2748482,76.04502892,5.56182892,93.87408108,banana
114,78,49,28.49304316,80.6035006,6.19003049,117.4978127,banana
94,89,51,27.23064137,81.39062807,5.63721506,116.5189477,banana
106,88,50,28.06940467,80.08981949,5.93431506,107.961185,banana
91,74,50,25.7483293,76.61237275,5.85373615,111.7735999,banana
115,78,50,26.95327865,76.10352627,6.4544587,119.5066049,banana
104,82,50,26.39388823,75.26835515,5.67209427,99.0871325,banana
116,83,49,28.03320118,76.9985738,6.07175472,112.6728891,banana
98,91,50,26.29506716,77.41089939,6.46488982,114.9513002,banana
96,88,50,25.87582803,82.28428869,5.71103459,96.3742434,banana
104,90,51,28.10909308,84.77637215,6.38514412,105.6654382,banana
88,75,50,27.55069377,78.63391693,6.40903107,118.1495156,banana
86,84,50,28.41183764,82.88930744,6.38427067,115.9626943,banana
110,86,49,28.67297393,77.09179905,6.03740799,119.1655864,banana
95,84,50,29.14391107,81.37066304,6.13732537,117.8686863,banana
112,86,50,25.35097196,84.68824397,6.01506472,99.15836724,banana
86,86,49,29.09545754,78.95203677,6.26601365,100.9214401,banana
106,81,50,29.04378212,84.0795033,5.66969182,111.4776219,banana
114,91,50,26.90039939,83.15465535,5.53652228,98.20315394,banana
96,90,49,29.88141898,76.03810957,5.74961042,93.42460704,banana
114,83,50,27.90751195,82.75603837,6.38410657,102.4068184,banana
101,90,51,26.2616224,79.67045101,6.4209591,108.3247295,banana
101,81,51,26.4368507,83.93082141,5.91104376,108.2310074,banana
114,81,49,27.22249664,80.23301637,5.7441862,103.4961245,banana
111,90,50,28.74746582,81.04555759,5.80493398,117.5006974,banana
116,87,51,25.77836355,84.56094317,5.53485428,118.535658,banana
84,78,49,27.11808342,82.01662075,6.02298258,114.690536,banana
113,89,51,29.7759766,78.81663669,5.86347145,90.93862901,banana
94,81,49,25.15923797,83.30664559,6.37920028,97.87199591,banana
86,86,49,27.27549841,83.46062903,5.90623355,115.8646194,banana
116,78,49,29.3115959,79.81145409,5.77133973,114.1079734,banana
109,84,51,29.72874748,76.5703725,5.82908692,99.65533492,banana
112,84,51,29.60973897,82.38911511,6.47655614,117.4217541,banana
86,79,50,25.35056993,80.5916015,6.1814313,101.6718966,banana
90,76,51,25.72301855,78.00077976,6.20952488,98.0288126,banana
109,80,50,25.41046706,82.60243806,6.02073335,99.33027659,banana
89,83,49,29.11028398,75.09835235,6.34099964,105.5715973,banana
109,87,50,27.86632137,82.70339557,5.62490166,96.77067039,banana
111,87,49,28.48630196,80.30915925,5.96954876,98.37647098,banana
110,87,51,27.68532725,81.51927358,6.32984825,92.39301601,banana
116,85,50,25.72713312,82.77367297,6.33844846,107.8341736,banana
112,77,49,26.71330856,80.09913494,6.03119916,97.79278216,banana
106,82,51,27.38459073,78.74741033,5.67405202,96.31797345,banana
104,88,51,27.59329371,77.02291097,5.83416338,99.30563527,banana
115,85,49,27.10458081,82.39252257,6.05248783,117.7551765,banana
106,74,49,25.25725561,82.9678316,5.70702124,94.25135491,banana
90,90,49,25.45400825,82.9641673,6.1722565,109.3885331,banana
97,78,50,29.66842574,84.28382372,6.17251147,100.0530753,banana
36,25,28,27.47334769,46.60868642,4.98768903,90.56192991,mango
12,20,27,31.45062668,45.5260041,6.01254251,95.75061687,mango
11,31,27,30.2754707,47.65273535,5.9002595,96.29366592,mango
35,28,32,31.71640424,54.77924696,5.71836825,91.90205914,mango
28,32,25,31.94123748,54.53152924,6.69472709,92.53050295,mango
27,28,25,27.67249018,52.41481105,6.42833104,94.54094522,mango
35,19,30,35.4206372,51.59210836,4.78412396,91.93085489,mango
35,36,35,31.0350155,53.7487617,5.34071881,95.94319952,mango
29,22,30,27.09583914,50.88272714,4.52406034,98.43388836,mango
20,22,34,31.38915021,46.56784621,5.16493751,94.43519286,mango
32,30,33,34.72458592,48.58621984,5.54475859,93.6526374,mango
7,31,34,34.67840909,48.4764456,4.90498522,99.91519515,mango
14,25,29,30.98508287,52.17125707,4.9642339,100.2086334,mango
27,34,30,27.17020966,50.80284128,6.26481336,96.77909912,mango
8,28,35,35.20768247,50.73666298,5.87801422,93.15887686,mango
7,23,30,31.58936456,48.93417312,6.45531519,95.97723423,mango
17,25,33,29.02289722,52.9168633,5.12238875,90.93291689,mango
12,35,25,31.20969714,53.2052014,5.4204313,97.3202428,mango
31,31,30,30.22156051,54.12045759,4.66971094,89.77763991,mango
19,33,29,34.5400664,54.38537024,6.73191658,96.27429495,mango
13,24,30,34.84093493,53.63194508,6.50201421,98.78938859,mango
16,25,27,32.9986919,48.27671833,5.55346065,90.74211228,mango
28,29,29,27.41699784,53.36922741,4.51723931,99.79821379,mango
20,19,30,29.54649935,47.71952725,5.23408977,92.03999491,mango
20,26,28,28.24092794,54.90262251,5.15837531,99.0236197,mango
19,36,26,31.04772637,45.41364021,5.56026412,94.16550358,mango
13,32,25,32.82378462,53.8733977,6.93455548,93.6504072,mango
30,36,25,35.27380165,54.31299325,6.61063441,100.5544381,mango
18,25,32,30.96058604,49.34802393,5.35742088,89.64903473,mango
20,22,33,35.64597488,49.49157829,4.73908723,98.77931127,mango
14,22,33,35.79096329,51.20115581,5.9914763,94.08630423,mango
14,26,31,30.9501666,47.33807103,5.97938883,99.28812841,mango
31,19,29,27.82363478,46.01679103,6.35931602,89.64038064,mango
15,22,33,32.15907714,54.28665209,5.00281031,97.1680641,mango
9,30,31,31.05579158,48.39193731,4.99606449,91.4637154,mango
12,27,26,29.05771139,46.02228014,5.42479688,99.70415205,mango
5,24,25,28.35354852,47.43877455,5.66715458,91.79459046,mango
29,34,28,31.59511271,52.15260116,6.94454603,90.19691631,mango
30,26,29,27.86771341,52.23154119,4.63192203,96.04095042,mango
35,34,26,32.18313154,51.19810885,5.22781545,91.9573595,mango
21,19,34,27.79278473,47.20839359,6.13551404,91.25950684,mango
10,23,33,27.15240183,49.45102205,6.31412542,98.15826474,mango
34,34,29,29.20632839,51.73563335,4.93725219,94.49922788,mango
9,30,27,35.22190835,50.45675362,4.57591969,91.10000733,mango
21,29,33,33.99010428,50.68488108,6.65280945,99.1962993,mango
31,22,34,27.02518828,48.49441017,6.84284344,93.84844691,mango
8,22,27,29.5146326,53.98310755,4.58944539,93.52453825,mango
16,35,28,34.26889112,52.30806811,5.64811983,92.64468068,mango
5,19,34,30.11852775,47.1274359,5.70241249,91.29081536,mango
33,23,29,30.14550411,46.10335612,6.51952224,99.2874937,mango
32,36,31,35.45163693,47.03424233,5.22795428,99.99838996,mango
12,24,27,27.52476663,52.99640255,6.76635805,94.63943719,mango
17,20,35,31.29783562,49.80115474,5.36274784,99.51160785,mango
26,20,33,27.47481367,50.58296139,6.12228309,93.87224055,mango
9,34,25,31.72058128,54.83852153,4.80676632,95.36721721,mango
15,31,28,35.53183308,49.79897712,4.56310193,98.12117987,mango
30,23,26,29.13709966,46.26715304,6.74203916,92.59013213,mango
9,33,35,29.20903011,51.99536831,5.04590962,98.81918678,mango
8,25,32,32.44402177,45.36794263,6.92292901,100.0780689,mango
7,24,31,35.93027211,48.91136377,6.17131271,96.83062059,mango
24,32,34,31.06749973,54.37193976,6.34042408,90.56911026,mango
16,34,30,33.89421934,50.28329328,5.64112832,97.51126484,mango
28,20,25,31.83389451,47.84891579,6.49688502,98.88248981,mango
33,36,31,32.6705271,49.99346279,5.38348495,96.86143891,mango
33,34,33,33.55069954,45.03953186,6.46931965,93.74917124,mango
7,35,33,28.41573329,48.1656541,4.65549513,93.4156442,mango
31,32,25,28.25227244,47.50486662,5.2372138,94.32024062,mango
24,26,34,28.31259681,50.46570812,5.18895423,91.71329907,mango
35,22,27,31.82613803,54.23889853,6.73536369,100.486301,mango
